content,score
Apk tidak berguna . Jngan mau download apk ini pulsa saya habiss . Daftar kaga bisa terusss,1
Mantap terus berinovasi dan selalu update sukses terus BCA,5
"Kasih bintang 1 dulu aplikasinya jelek sering keluar sendiri apalagi kalo habis pembaharuan, hub Halo BCA katanya akan diproses 2 hari kerja oleh pihak terkait, setelah ditunggu 2 hari kerja sama sekali blm dihubungi pihak terkait, mungkin pihak terkaitnya lagi sibuk sekali 😀😀 Setelah 2 hari nunggu tak kunjung ada kejelasan, hari ketiga nelp kembali jawaban sama suruh nunggu pihak terkait mau menghungi, bener bener aplikasi terburuk sepanjang masa",1
"bagus aja kok tp tolong jangan upgrade terus,",5
Halo kak kenapa setiap saya mau transfer ke virtual acount dana selalu tidak bisa ya mohon bantuannya,5
Pengguna baru. Mau masukin kantu atm nomor sudh benar kenapa ngga bsa2 terus ? Terjadi kesalahan terus menerus,1
"tolong lah ya untuk sesi login jangan pake pulsa, biar gak ribet",1
Aplikasi sampah...lebih buruk dari sampah suruh aktivasi terus,1
Kecewa jangan download verifikasi udah 5x gagal terus malah habis pulsa sangat ribet coba kalo pakai otp ajah,1
Aplikasi tidak bisa di buka suruh update tapi ini versi terbaru,4
"Tambah Fitur Publik/Utilitas Bayar PLN, biar ga harus ke BCA mobile...biar satu aplikasi ini aja.",5
"Sama aja kaya bca Mobile, verifikasi wajah gagal terus",1
"Oops.. Terjadi kesalahan, silahkan coba lagi. 😔 Tolong diperbaiki",3
Sangat membantu buat saya yang sedang merantau .. pelayanan juga ramah,5
ga bisa masuk kode OTP nya ga di kirim kirim... tolong di pemudah lagi seperti M BCA layanan nya dong,5
Mudah digunakan dan safety... BCA mah memang the best kalo bikin aplikasi... Thanks👍🙏,5
Keren pisan,5
Sangat mudah n membantu sekali setiap transaksi,5
"sudah sampe tahap kirim no. ATM, tp gak bisa lanjut gara2 sms susah sekali terkirimnya... hmmm.... kok ribet ya?",5
Susah login dan daftar nya harus nunggu balasan SMS DULU LAMA SEKALI RESPONnya,1
"Kok kode otp nya ga muncul ya, padahal no dan kartu aktif",3
"Mudah di gunakan,daftar vendor menu pembayaran pinjaman di perbanyak.",5
"Tambahin fitur Cardless dong, biar makin praktis",5
gmana sih kode otp nya berkali kali pulsa terpotong ngak di kirim.juga,1
"Min, mohon bantuannya saya merasa ketika akan tf memasukn pin benar tapi selalu terjadi kesalahan aja.",3
"Masuk nya susah, pulsa habis buat SMS , parah.",1
My BCA aplikasi y bagus,5
"Tingkatkan lagi proses verifikasi nya yg ngulang"" terus dan ga berproses",1
Sangat membantu & memudahkan dlm bertransaksi,5
Praktis dan mudah,5
"tidak bermanfaat, aktivasi berulang ulang salah id dan pass terus",1
Ada kesalahan di update terbaru coba di cek segera,5
"Sering terjadi kesalahan,mau login ambil uang gak bisa",1
hayoh Weh update ah lieur,5
cukup membantu,5
Ga bgus apl nya. Masa sinyal.kuat susah masuknya,2
"Kurang lengkap semoga ada uodate biar fitur"" nya terbuka",4
"Bagus aplikasi nya, cuma belum ada fitur Cardless",5
"Proses verifikasi ulang biometrik selalu gagal,udah lebih dari 5x,sangat merepotkan!!!nunggu verifikasi dari halo BCA ehh pas telpon lg tidak pegang hp.",1
"Bagus banget aplikasi nya,",5
"Sebaiknya welma, vidi, mobile banking digabung menjadi mybca biar lebih praktis Aplikasi mybca udah ok banget",5
"Gembel ngabisin pulsa doang, abis dikirim sms malah gagal diulang lagi masih aja gagal",1
Pelayanan BCA Bumiayu sangat puas sekali & ramah ramah,5
Loading lambat dan sering gagal ketika transaksi,1
"Mau daftar, masukin no ATM.... OOPS TERJADI KESALAHAN. Emang ga boleh pake kayaknya?",1
"verifikasi susah, iya wajah sekarang sama foto ktp usia 17 tahun beda ,,, jadi gak bisa verifikasi wajah",1
"Perangkat anda tidak dapat di gunakan MyBCA, ini knp yaa sekarang setiap klik aplikasi ga bisa..???",1
kenapa sms verifikasi saya gagal terus ??? padahal pesan terkirim,2
"Minta otp tapi gak di kirim - kirim min, sinyal penuh padahal",1
ini mau login susah kod otp nya ko ga masuk2 ya,5
Mantap selain mobile banking apk ini bagus juga,5
"Terimakasih my bca, semoga kemudahan bisa didapatkan dari aplikasi ini",5
Sudah verifikasi kode otp masukan nik ktp no rekening tapi tetep gabisa kintil,1
"Gx bisa akses ngabisin pulsa aj sms udh 10x pun tetap aj sm,mending langsung aj bikin k bank",1
"Pakai aplikasi my bca rumit, verifaksi berkali kali gak berhasil , koq susah amat sih",1
Lancar2 saja ok,5
"Halo min, saya tadi mencoba login akun bca id & password sudah benar. Tapi kenapa id saya malah terblokir? Gimana caranya buka blokiran nya? Mohon segera dibalas",4
"Lah udh diperbarui ttp ga ada fitur pembyaran tagihan listriknya,, gimana sh ini... Tolong dong kash fitur pembayaran tagihan listriknya.",5
Tiap ganti kartu selalu aja harus login ulang mana kaartu yang di pake harus ada pulsa ... Borossssss..,1
"Sekarang di atm ndak ada mutasi rekening makin ribet , kertas struk habis jadi tranfer ndak ada bukti struknya haduh",1
Gajelas aplikasinya. Nyobain pengajuan paylaternya juga cepet banget langsung di tolak 🤣🤣🤣 Kuduu ada saldo puluhan juta dulu kalii yaakk..,1
"Layanan buruk, jngn pakai app ini ribet lbih baik offline, kecewa sma layanan mybca",1
Tidak menerima kode OTP apapun.jadi tidak bisa login,1
Apk gx guna w udah jajal masukin id sama pasford yg bener ttp aja gx bisa masuk jlek apk nya nyesel w instal,1
"Aplikasi masih membingungkan laporan uang masuk dari orang lain tidak bisa dilihat, fitur masih kacau Bagus apl BCA mobile",3
Sangat sangat membantu,5
Mudah dan gampang untuk pembuatannya,5
"saran kalo bisa di kasih semua transaksi seperti mutasi dll, Jadi di M-banking bisa liyt Di myBCA juga bisa liyt Jaga2 klo setuasi seperti ini Sy jadi gabisa liyt mutasi dari pagi Banyak orang transfer Tpi belom muncul saldonya di myBCA Di m BCA malah parah ga bisa di akses",2
Lama proses nya udah bbrp hari sttus pengajuan paylater saya blm juga ada kabar...,2
Bagus sekali dan canggih dibandingkan aplikasi per bank an yg lain,5
Apliksh keren dan bagus dan tampilan nya juga enk di pakek,5
Aplikasinya membantu saya dan sudah ada fitur baru untuk membayar asuransi prudential jadi saya kasih bintang 5,5
Tambahkan fitur notifikasi transfer masuk,3
Ngeselin Terlalu sering update,1
Paket kumplit semua rek bisa dioperasikan dlm satu aplikasi,5
Belum di coba mudah mudahan aman aplikasi y,4
"""UANG TIDAK KELUAR LIMIT BERKURANG"" #KARTUKREDITBCA# SANGAT MENGECEWAKAN",1
Aku kasih bintang 5 setelah dapat update notifikasi uang masuk 👌,5
"Kenapa ya setiap kali saya mau masuk suka terjadi kesalahan terus,dari tadi siang sampe sekarang!!",3
"Mau registrasi aja gabisa mulu, gak sat set",1
"Mau verifikasi wajah aja gabisa bisa, padahal kamera udah jelas banget, payahlah bintang 1 kecewa👎👎👎👎👎",1
mau tanya beda mybca dengan mbca apa? terus apakah ini versi app dari internet banking bca yg biasa di akses via web browser atau berbeda?,4
Gimana si ni myBCA saya udah masukan sudah benar malah engga bisa login malah diblokir.,2
Apl ini yg sya butuhkan selama ini.. 1 aplikasi bisa utk bbrp norek.. keren BCA..,5
Sangat Memuaskan. Terima kasih,5
Mantap memudahkan segala transaksi. Smoga layanan bertambah lagi.,5
jgn disuruh perbaharui terus memori penuh kd gabisa pk mybca,2
"SIMPLE , GA RIBET . LEBIH ENAK MAKE MY BCA DI BANDING BCA MOBILE",5
Parah bgt udh buka blokiran ID tpi mau masuk ga bisa2 parah,1
"Tambah vitur ke e wallet dong min,susah kalo mau kirim ke e wallet suka lewat no virtual mulu cape bulak balik",5
membantu saya untuk menyimpan uang,4
Untuk apk myBCA nya sudah cukup bagus.. Hanya saja untuk pembukaan rek tahapan berjangka blom bisa di apk myBCA Semoga kedepan nya bisa melakukan pembukaan rek tahapan berjangka di myBCA,5
Sangat bagus jeren,5
"Tolong di aplikasinya ada pembelian untuk token listrik dong, susah banget kalau mau beli token",3
Setiap log in selalu gagal dan harus verifikasi diri,1
Susah login. Padahal pengaturan sudah benar,1
Aktivasi sampai mengirim 4 sms tetap tidak bisa masuk,3
"Bagus, keren tp klo gak update sm dg gak bs dipake 🤣🤣🤣 vangkeee",2
"HALOO, Saya posisi di South Afrika dan baru saja update. KNAPA GA BISA KIRIM SMS untuk verifikasi?? Tolomg donk. Apa ada yg salah Pak/Bu BCA? Pulsa ada, internet ada. Please advise.",2
Verifikasinya membuang banyak pulsa. Sangat sulit,1
"Aplikasi sampah ribet banyak verif, dan proses lama",1
"Aplikasi lancar, segala keluhan user dan nasabah di dengarkan dan di benahi, terima kasih.",5
"Saldo saya kepotong terus kenapa ya ? Ada sisa brp pun di rekening pasti tau² abis ga tau kemana itu duit Rugi lah kalo terus²an kaya gini,di potong di luar biaya admin",3
Ketika registrasi tidak ada detektor kalo pengisian salah contoh saja saya ngisi email salah tapi masih bisa lanjut,1
"Jangan terlalu sering update dong, jadi ga nyaman pakainya",5
"Min buka apk bank mandiri deh, namanya new Livin, bikin kaya gitu juga fiturnya banyak..",4
"error gak bisa akaes, gua ikutan aktifin takut rekening dibobol",1
Parah ngabisin pulsa doang. Masuk susah. Biar semua org baca. Ga usah pake aplikasi nya bikin repot,1
Ribettt amat stiap mau login harus periv lwt SMS habis dong pulsaa setiap waktu,1
Terbaru ini suka error dan susah login...,1
Untuk saat ini masih bisa digunakan dan lancar jaya.,4
"Dua dulu dech, verifikasi ktp sama wajah gagal terus, padahal udah ikut pentunjuk, mohon bantuannya. Terima kasih",2
Kok aplikasi nya lemot sekali yah mohon di cek,3
Gajelas tiba2 gabisa dibuka,4
Bikin id nya gak bisa ngelag mulu gimana a sih,1
"Cape bgt dikit"" update mlu, udh update jg gk ad perubahan yg gmn"" bgt",3
Gimana mau banyak pengguna baru daftar aja udah banyak gangguan,1
Baru daftar dipersulit harus menggunakan verifikasi muka dicoba berlulang kali gagal akhirnya surih hubungi kantor Udahlah paling top bca Mobile,1
"Payah biomatrik (fingerprint) sering nonaktif sendiri, khawatir tidak safety",2
"susah telp 1500888, busy terus. Sdh 1 jam nunggunya",2
"kenapa setiap login harus memgirimkan sms, jadi boros banget pulsa",1
Sangat membantu. 1 aplikasi buat semua data bank BCA. Mantap,5
Sangat membantu di pekerjaan,5
minta updatenya keseringan bos.. ampun dah,1
Abis di update malah jadi lemot ga jelas,1
Aplikasinya gak jelas minta minta SMS sampai pulsa habis...,1
Detail pemasukan belum ada. Tolong segera diupdate ya. Nanti tambahi bintang kalau udah,3
Males ada maintenance udah potongan tiap bulan gede bikin GK nyaman pake mbanking,1
"Gabisa buat video call,ga di diresponse,",1
Buka rekening Ga nympe 20 menit langsung selesai st set sattt ahh gila emng bca the besttt..🥳🥳🥳🥳,5
Waktu pertama kali buat kok bisa di tarik saldo ya sampe habis tapi sekarang kok gk bisa yak,3
Sangat membantu,5
Kalau bisa jgn sering2 minta update Min. Bikin memori penuh 😂,3
Tidak bisa verifikasi via SMS padahal pulsa banyak,1
Apaan dah ini udah sukses aktivasi giliran mau login suruh verif OTP tp gak masuk2 sms kode OTPnya,1
Mohon diatur agar pembayaran qris bisa pake kartu kredit,1
"Pelayanan nya bagus,Respon nya baik kalo mau nnya apa gtu langsung di respon",5
"Kenapa susah banget buka mbankingny, berulangkali kirim sms email tidak tersedia, tolong laah di benahi",1
Sangat membantu,5
"Kalau mau minta di up date jangan maksa dong,masak harus up date dulu baru bisa di bula aplikasinya.",2
Tolong tambahkan fitur CARDLESS untuk tarik dan setor tunai. Terimakasih,5
"Pertahan ka dan tingkat kan lgi, trim'",5
"verifikasi nya lewat WhatsApp dong,, jangan lewat sms,,,,delay mulu",3
"Kak ijin saya usul untuk pinjaman, ditambah lagi perusahaannya ky FIF",5
Lebih mudah untuk bertransaksi,5
"Ini sekelas bank besar kan????? Tapi udh hampir 1 bulan! 1 BULAN LOH, laporan saya 2 kali gak pernah di balas2. Maksudnya apa coba hah? Sekelas bank kecil lain aja klo costumer nya ada masalah langsung di selesaikan hari ini juga, tapi buat bank BCA? Boro2 di balas, di tanggapi munkin tidak. Pikir2 dulu lah mau naruh duit di bank ini, kalau punya masalah, kendalanya gak akan selesai2.",1
proses verifikasi diri anda erorr terus tidak bisa verifikasi mohon diperbaiki,3
"Mybca tidak dapat di gunakan kenapa ya, indikator nya merah terus sudah dua hari ini",5
"Kok eror.. Tetjadi kesalahan, Pedahal saya mau transfer, kok gx bisa",1
Saran saya tolong di buatkan menu toup e-walet juga ya..,3
"Aneh banget sdh berulang kali sms tapi nggak bisa masuk, gak niat",1
Good job aplikasi transaksi paling mudah,5
Tolong tambahkan notifikasi uang masuk dan uang keluar.,4
Tolong ditambah menu untuk pembayaran PLN. Thx,5
Tidak bisa login my bca,1
"OTPnya ga masuk masuk udah ngulang berkali kali, gmn ya",4
Akhirnya update terbaru ada layanan isi listrik pln nya,4
Saya gak ada kesalahan apa² malah terblokir. Telpon ke halo bca juga CS nya juga bilang gak tau kenapa bisa terblokir.,1
App sulit untuk daftar idcard aja sulit kenapa harus email bukan Gmail,2
"Mau login aja kagak pernah bisa, terus buat apa coba",1
"Dlm sebln bs update berulang kali,sngt mengganggu ..",3
"Maaf sebelumnya ?saya mau bertanya ATM saya tidak bisa dipergunakan untuk transaksi,kalau untuk mengganti kartu ATM lagi apa kah harus memakai KTP asli ?soalnya KTP saya hilang dan sedang diurus sedangkan mengurus KTP baru memerlukan waktu yang lama",5
transaksi lebih mudah dan data-data lebih terjamin 👍👍👍👍,5
"Aplikasi tak jelas, susah untuk verifikasi muka",1
Saya punya id welma.. Saya input tp SMS gagal padahal sudah saya ulang 5x,2
Susah bgt mau login. Malah kirim sms verifikasi mulu. Ngabisin pulsa terooosssss,1
TAK JELAS!! DAFTAR TAK BISA!!,1
"APLIKASI LEMOT BANYAK BUG, CS NYA GAK MEMBANTU MALAH NYALAHIN JARINGAN CUSTOMER, DIMINTA DIPERBAIKI MALAH NYALAHIN DEVICE, APLIKASI MASIH ULTRA MINUS, NAMA CS : AGUNG",1
Sangat membantu,5
Apakah hari ini aplikasi mengalami gangguan ? Buat transaksi gabisa,4
Ngabisin Pulsa Doang Udah registrasi Di alihkan ke kirim sms stelah kirim sms dapat email aktivasi stelah aktivasi suruh login stelah login di alihkan kirim sms stelah kirim sms di alihkan login stelah login di alihkan kirim sms gitu aja terus sampai pulsa abis 😅😅,1
"Hallo min.mau tanya apa di APL my BCA jika ada transferan masuk,kita tidak dapat notifikasi yah??",3
Alhamdulillah aman. Semakin nyaman dipakai aplikasinya.,5
Baru 5hari perbarui suruh perbarui lgi 😬😬😬😬😡😡😡,3
Aplikasi super keren myBCA Kalau bisa tambahkan fitur menghapus daftar transfer BANK,5
"Gagal trus pas bikin IDBCA,Ket : BCAid tidak tersedia,kata cs coba lg secara berkala,,malah rugi pulsa habis kesedot mulu",1
Minta update terusss,2
"Suka dengan applikasi satu ini tapi sayang jika di minata tampilkan kode QR, tidak bisa menggunakan payment via paylatter .",4
Nggak bisa masuk menu di suruh SMS terus,1
Sangat membantu 🙏,5
Sangat membantu,5
"Hbz update malah loading terus, lemot banget 😐",1
berkali kali register sampai pulsa habis tidak berhasil.,1
Pelayanan sangat cepat dan baik makasih 🙏,5
terima kasih myBCA yang telah membantu saya,5
BCA Bertanggung jawab!,5
"Proses paylaternya lama.,udah nunggu 2 hari belum keluar limit",1
Setelah di update justru lemot buanget,2
Susah sekali loginnya Buang² pulsa dan ga berhasil,1
Parah mau transaksi aja loding nya dah lama gagal terus lagi,1
Tiap ada update versi pasti tidak bisa login...,2
"Keren aplikasinya, inovatif dan kreatif 👍",5
"Transferan pending harus nunggu 1 Minggu.... Bener"" sistemnya yg sangat payah.... Jika ada penilaian lebih rendah dari bintang 1 akan sy berikan.",1
Bagus dan sangat membantu untuk bertransaksi,5
Gak bisa masuk verifikasi nomor ponsel pakai sms padahal pulsa kepotong,1
Payah sms gagal mulu...niat bikin aplikasi gak sih ..kalo gak becus udah hapus aja..gak guna,1
Susah banget login atau buat id.nya... masak harus ke kantor bca untuk verivikasi,1
KENAPA UPDATE TEROOOOOOSSSSSSSSSS,3
Aplikasi gak jelas mau buat id nya aja susah gagal terus.,1
Sangat membantu dalam bertransaksi keren mantap bca,5
Apasih ini kenapa disuruh kirim sms mulu tapi gak login-login?? 😑,1
Sangat terbantu gak harus ke teller buat print out,5
Aplikasi yg bagus,5
ini memang gak ada laporan duit masuk ya min? kalo ada yg transfer jadi ribet buat mastiin dah masuk atau blm,5
Selalu dihati kalau BCA mah,5
"Kayaknya kalo fitur-fitur My BCA sama m BCA di satuin lebih keren deh,lebih simpel Semoga ajah kedepannya jadi satu",5
bisakah setiap masukan no rekening baru tanpa sms.,5
sangat membantu,5
Belum seluruhnya menu yang ada diaplikasi lama ada disini.,5
"Semakin di update, semakin lancar dan bagus",5
My BCA di android versi 10 gak bisa di uptadet,1
"Aplikasi bagus, cuma harapan saya jgn sering error",5
Di update malah forcestop,1
"Lemottt, klik sekali aja delay",1
Setiap kali di update Id nya di blokir ...dan blokirnya harus tlp ke 1500888 haduhhh sekarang juga abis di update di blokir lagi id nya,1
"Kenapa sekarang di hp saya nggak bisa lg masuk menggunakan biometrik ya, sudah saya update tp belum jg bisa",4
Krmn tgl 5 februari transfer dari bank jatim ke bca saldo sudah terpotong tapi uang blm masuk ke rek bca via bi fast kak mohon pencerahannya,3
Kenapa sering login ulang lagi? Harus telepon hallo bca terus. Kena biaya lagi. Hadeh.,1
"Lama banget otp nya, ga muncul"" otp nya gila",1
Sangat membantu praktis dalam percepatan transaksi,5
Bagus dalam segala hal Toko amanah Jg kurir cepat Saya suka.,4
"Saya kasih bintang 2, karena tidak seperti kompetitor lainnya.Instan cashnya belum ada. Harus hubungi my BCA dulu...",2
"udah keambil pulsa nya malah gabisa2,adhh ampun ,kecewa bgtt dh",1
"Aghhh... Tolong dong my BCA kalo login jangan user kirim sms lah, agar lebih aman mending verifikasi OTP ke user. Untuk saat ini segi keamanan bikin jengkel",1
Sangat membantu terutama yang punya rekening lebih dr 1,5
Selalu minta aktivasi ulang tidak seperti bca mobile,4
"Perkara salah id sekali, pas udh id bener mlah suruh SMS lagi ngabis ngabisin pulsa doang",1
"Mau masuk aja susah ,!! Oops terjadi kesalahan . Halah gtu terus .",1
Simpel dan mudah..dan ga ribet semoga kedepannya lebih baik lagi..👍,5
"Ribet , pulsa dah habis 12.500 aktivasi belum jg kelar ,malah di suruh pakek aplikasi Wilmar ...... Ribet",2
sangan memuas kan makasih BCA,5
"Sy nasabah lama BCA .., knp sy TDK bs mengakses paylater. Pdhl BCA SDH tau data penghasilan sy setiap bulannya. Sy kecewa...😮‍💨",1
